timestamp,market_trend,market_breadth,market_cycle,market_volatility,y_binary,prob_lr,prob_xgb,prob_lgb
2020-07-17,0.9002586899998067,1.2238905285188293,0.6712659875484094,0.5323531719098052,0,0.6872518812926173,0.5004788637161255,0.48475188718837786
2020-07-20,0.8558436965372775,1.311402602087418,0.5997422818683265,0.6226073444140788,0,0.6746214413769629,0.5004788637161255,0.4954657878601588
2020-07-21,0.6534435140483807,1.197967546450217,0.3741961497959614,0.6602165461648197,0,0.6347808698314948,0.5011769533157349,0.5185584296668982
2020-07-22,0.6302570375022026,1.1844388796247856,0.7266136947341884,0.4322151289334429,0,0.6564928230895243,0.46587857604026794,0.4607702043492558
2020-07-23,0.501795518820238,1.0255479254774371,0.2635046099188002,0.5093638548285957,0,0.606929803998831,0.5228416919708252,0.5279786113394108
2020-07-24,0.4574801420226769,0.8713369456908919,0.0163814857055501,0.4163945512046309,0,0.5813249572589257,0.5829302072525024,0.5905921071508803
2020-07-27,-0.1355557984025591,0.184398314423176,-1.092576029183179,0.456596925696037,1,0.42444930684470045,0.3624941110610962,0.33692982621323475
2020-07-28,-0.8688562402832086,-0.447079499517175,-1.451735065154073,-0.7583072512930121,1,0.28430319043817165,0.5156711935997009,0.5331245583502242
2020-07-29,-0.3273988527903717,0.0946658516804226,-1.3564957451782158,-1.825057586076465,1,0.29905334543346734,0.567259669303894,0.49461464020653617
2020-07-30,-0.6883784601217642,-0.1955837743990819,-1.4985632395873827,-1.684381105429578,1,0.2624716308765202,0.6750674843788147,0.5716356362919227
2020-07-31,-0.5336330950728846,-0.1433232461230892,-1.493109534349946,-1.7593086457401506,1,0.27591257737592767,0.6039700508117676,0.5604576041695704
2020-08-03,-0.6042054934095106,-0.1392656601747051,-1.5088085712754835,-1.3221871553167863,1,0.2798810011914524,0.6039700508117676,0.5716356362919227
2020-08-04,-0.2191444743772881,0.1075968424246216,-1.3925172518531193,-1.0663339158693834,1,0.3339825123774532,0.5360694527626038,0.4375778024226957
